Origin,Destination,Latitude_OR,Longitude_OR,Latitude_DEST,Longitude_DEST
CLT,DTW,35.2140007019043,-80.94309997558594,42.212398529052734,-83.35340118408203
CLT,MSP,35.2140007019043,-80.94309997558594,44.882,-93.221802
CLT,SLC,35.2140007019043,-80.94309997558594,40.78839874267578,-111.97799682617188
CMH,ATL,39.998001,-82.891899,33.6367,-84.428101
CVG,DEN,39.0488014221,-84.6678009033,39.861698150635,-104.672996521
CVG,MCO,39.0488014221,-84.6678009033,28.429399490356445,-81.30899810791016
CVG,PHX,39.0488014221,-84.6678009033,33.43429946899414,-112.01200103759766
CVG,SFO,39.0488014221,-84.6678009033,37.61899948120117,-122.375
DAL,ATL,32.847099,-96.851799,33.6367,-84.428101
DCA,ATL,38.8521,-77.037697,33.6367,-84.428101
DCA,JFK,38.8521,-77.037697,40.63980103,-73.77890015
DEN,ATL,39.861698150635,-104.672996521,33.6367,-84.428101
DEN,DTW,39.861698150635,-104.672996521,42.212398529052734,-83.35340118408203
DEN,JFK,39.861698150635,-104.672996521,40.63980103,-73.77890015
DEN,SEA,39.861698150635,-104.672996521,47.449001,-122.308998
DEN,SLC,39.861698150635,-104.672996521,40.78839874267578,-111.97799682617188
DFW,ATL,32.896801,-97.038002,33.6367,-84.428101
DFW,LAX,32.896801,-97.038002,33.94250107,-118.4079971
DFW,MSP,32.896801,-97.038002,44.882,-93.221802
DFW,SLC,32.896801,-97.038002,40.78839874267578,-111.97799682617188
DTW,ATL,42.212398529052734,-83.35340118408203,33.6367,-84.428101
DTW,BNA,42.212398529052734,-83.35340118408203,36.1245002746582,-86.6781997680664
DTW,BWI,42.212398529052734,-83.35340118408203,39.1754,-76.668297
DTW,CLT,42.212398529052734,-83.35340118408203,35.2140007019043,-80.94309997558594
DTW,EWR,42.212398529052734,-83.35340118408203,40.692501068115234,-74.168701171875
DTW,IAD,42.212398529052734,-83.35340118408203,38.94449997,-77.45580292
DTW,LAS,42.212398529052734,-83.35340118408203,36.08010101,-115.1520004
DTW,LGA,42.212398529052734,-83.35340118408203,40.77719879,-73.87259674
DTW,MCO,42.212398529052734,-83.35340118408203,28.429399490356445,-81.30899810791016
DTW,MIA,42.212398529052734,-83.35340118408203,25.79319953918457,-80.29060363769531
DTW,PHL,42.212398529052734,-83.35340118408203,39.87189865112305,-75.24109649658203
DTW,PHX,42.212398529052734,-83.35340118408203,33.43429946899414,-112.01200103759766
DTW,SFO,42.212398529052734,-83.35340118408203,37.61899948120117,-122.375
DTW,STL,42.212398529052734,-83.35340118408203,38.748697,-90.370003
DTW,TPA,42.212398529052734,-83.35340118408203,27.975500106811523,-82.533203125
EWR,ATL,40.692501068115234,-74.168701171875,33.6367,-84.428101
EWR,DTW,40.692501068115234,-74.168701171875,42.212398529052734,-83.35340118408203
EWR,MSP,40.692501068115234,-74.168701171875,44.882,-93.221802
EWR,SLC,40.692501068115234,-74.168701171875,40.78839874267578,-111.97799682617188
FLL,ATL,26.072599,-80.152702,33.6367,-84.428101
FLL,LGA,26.072599,-80.152702,40.77719879,-73.87259674
FLL,MSP,26.072599,-80.152702,44.882,-93.221802
GSP,ATL,34.8956985474,-82.2189025879,33.6367,-84.428101
HNL,LAX,21.32062,-157.924228,33.94250107,-118.4079971
HOU,ATL,29.64539909,-95.27890015,33.6367,-84.428101
IAD,ATL,38.94449997,-77.45580292,33.6367,-84.428101
IAD,DTW,38.94449997,-77.45580292,42.212398529052734,-83.35340118408203
IAD,MSP,38.94449997,-77.45580292,44.882,-93.221802
IAH,ATL,29.984399795532227,-95.34140014648438,33.6367,-84.428101
IND,ATL,39.7173,-86.294403,33.6367,-84.428101
IND,LAX,39.7173,-86.294403,33.94250107,-118.4079971
IND,MCO,39.7173,-86.294403,28.429399490356445,-81.30899810791016
JAX,ATL,30.49410057067871,-81.68789672851562,33.6367,-84.428101
JFK,ATL,40.63980103,-73.77890015,33.6367,-84.428101
JFK,AUS,40.63980103,-73.77890015,30.194499969482422,-97.6698989868164
JFK,DEN,40.63980103,-73.77890015,39.861698150635,-104.672996521
JFK,LAS,40.63980103,-73.77890015,36.08010101,-115.1520004
JFK,MCO,40.63980103,-73.77890015,28.429399490356445,-81.30899810791016
JFK,MSP,40.63980103,-73.77890015,44.882,-93.221802
JFK,PHL,40.63980103,-73.77890015,39.87189865112305,-75.24109649658203
JFK,PIT,40.63980103,-73.77890015,40.49150085,-80.23290253
JFK,SAN,40.63980103,-73.77890015,32.7336006165,-117.190002441
JFK,SAT,40.63980103,-73.77890015,29.533700942993164,-98.46980285644531
JFK,SEA,40.63980103,-73.77890015,47.449001,-122.308998
JFK,SFO,40.63980103,-73.77890015,37.61899948120117,-122.375
JFK,SJU,40.63980103,-73.77890015,18.4393997192,-66.0018005371
JFK,STT,40.63980103,-73.77890015,18.337299346923828,-64.97339630126953
LAS,ATL,36.08010101,-115.1520004,33.6367,-84.428101
LAS,AUS,36.08010101,-115.1520004,30.194499969482422,-97.6698989868164
LAS,BOS,36.08010101,-115.1520004,42.36429977,-71.00520325
LAS,DTW,36.08010101,-115.1520004,42.212398529052734,-83.35340118408203
LAS,FLL,36.08010101,-115.1520004,26.072599,-80.152702
LAS,JFK,36.08010101,-115.1520004,40.63980103,-73.77890015
LAS,MSP,36.08010101,-115.1520004,44.882,-93.221802
LAS,SLC,36.08010101,-115.1520004,40.78839874267578,-111.97799682617188
LAX,CMH,33.94250107,-118.4079971,39.998001,-82.891899
LAX,DEN,33.94250107,-118.4079971,39.861698150635,-104.672996521
LAX,DFW,33.94250107,-118.4079971,32.896801,-97.038002
LAX,IND,33.94250107,-118.4079971,39.7173,-86.294403
LAX,MCI,33.94250107,-118.4079971,39.2976,-94.713898
LAX,PDX,33.94250107,-118.4079971,45.58869934,-122.5979996
LAX,RDU,33.94250107,-118.4079971,35.877601623535156,-78.7874984741211
LAX,SLC,33.94250107,-118.4079971,40.78839874267578,-111.97799682617188
LAX,TPA,33.94250107,-118.4079971,27.975500106811523,-82.533203125
LGA,ATL,40.77719879,-73.87259674,33.6367,-84.428101
LGA,DTW,40.77719879,-73.87259674,42.212398529052734,-83.35340118408203
LGA,FLL,40.77719879,-73.87259674,26.072599,-80.152702
LGA,MSP,40.77719879,-73.87259674,44.882,-93.221802
LGA,MSY,40.77719879,-73.87259674,29.99340057373047,-90.25800323486328
LGA,PBI,40.77719879,-73.87259674,26.68320083618164,-80.09559631347656
LGA,TPA,40.77719879,-73.87259674,27.975500106811523,-82.533203125
MCI,ATL,39.2976,-94.713898,33.6367,-84.428101
MCI,LAX,39.2976,-94.713898,33.94250107,-118.4079971
MCI,MSP,39.2976,-94.713898,44.882,-93.221802
MCO,ATL,28.429399490356445,-81.30899810791016,33.6367,-84.428101
MCO,BOS,28.429399490356445,-81.30899810791016,42.36429977,-71.00520325
MCO,CVG,28.429399490356445,-81.30899810791016,39.0488014221,-84.6678009033
MCO,DTW,28.429399490356445,-81.30899810791016,42.212398529052734,-83.35340118408203
MCO,JFK,28.429399490356445,-81.30899810791016,40.63980103,-73.77890015
MCO,LAX,28.429399490356445,-81.30899810791016,33.94250107,-118.4079971
MCO,LGA,28.429399490356445,-81.30899810791016,40.77719879,-73.87259674
MCO,MIA,28.429399490356445,-81.30899810791016,25.79319953918457,-80.29060363769531
MCO,MSP,28.429399490356445,-81.30899810791016,44.882,-93.221802
MDW,ATL,41.785999,-87.752403,33.6367,-84.428101
MIA,ATL,25.79319953918457,-80.29060363769531,33.6367,-84.428101
MIA,DTW,25.79319953918457,-80.29060363769531,42.212398529052734,-83.35340118408203
MIA,MSP,25.79319953918457,-80.29060363769531,44.882,-93.221802
MIA,SLC,25.79319953918457,-80.29060363769531,40.78839874267578,-111.97799682617188
MKE,MSP,42.947200775146484,-87.89659881591797,44.882,-93.221802
MSP,ATL,44.882,-93.221802,33.6367,-84.428101
MSP,BWI,44.882,-93.221802,39.1754,-76.668297
MSP,CLT,44.882,-93.221802,35.2140007019043,-80.94309997558594
MSP,DEN,44.882,-93.221802,39.861698150635,-104.672996521
MSP,EWR,44.882,-93.221802,40.692501068115234,-74.168701171875
MSP,FLL,44.882,-93.221802,26.072599,-80.152702
MSP,IAD,44.882,-93.221802,38.94449997,-77.45580292
MSP,JFK,44.882,-93.221802,40.63980103,-73.77890015
MSP,LAS,44.882,-93.221802,36.08010101,-115.1520004
MSP,LAX,44.882,-93.221802,33.94250107,-118.4079971
MSP,LGA,44.882,-93.221802,40.77719879,-73.87259674
MSP,MCI,44.882,-93.221802,39.2976,-94.713898
MSP,MCO,44.882,-93.221802,28.429399490356445,-81.30899810791016
MSP,MIA,44.882,-93.221802,25.79319953918457,-80.29060363769531
MSP,MKE,44.882,-93.221802,42.947200775146484,-87.89659881591797
MSP,ORD,44.882,-93.221802,41.9786,-87.9048
MSP,PHX,44.882,-93.221802,33.43429946899414,-112.01200103759766
MSP,RSW,44.882,-93.221802,26.53619956970215,-81.75520324707031
MSP,SFO,44.882,-93.221802,37.61899948120117,-122.375
MSP,STL,44.882,-93.221802,38.748697,-90.370003
MSP,TPA,44.882,-93.221802,27.975500106811523,-82.533203125
MSY,ATL,29.99340057373047,-90.25800323486328,33.6367,-84.428101
MSY,LGA,29.99340057373047,-90.25800323486328,40.77719879,-73.87259674
OAK,SLC,37.721298,-122.221001,40.78839874267578,-111.97799682617188
OKC,ATL,35.39310073852539,-97.60070037841797,33.6367,-84.428101
ORD,ATL,41.9786,-87.9048,33.6367,-84.428101
ORD,DTW,41.9786,-87.9048,42.212398529052734,-83.35340118408203
ORD,SLC,41.9786,-87.9048,40.78839874267578,-111.97799682617188
PBI,ATL,26.68320083618164,-80.09559631347656,33.6367,-84.428101
PBI,LGA,26.68320083618164,-80.09559631347656,40.77719879,-73.87259674
PDX,LAX,45.58869934,-122.5979996,33.94250107,-118.4079971
PHL,ATL,39.87189865112305,-75.24109649658203,33.6367,-84.428101
PHL,DTW,39.87189865112305,-75.24109649658203,42.212398529052734,-83.35340118408203
PHL,JFK,39.87189865112305,-75.24109649658203,40.63980103,-73.77890015
PHL,SLC,39.87189865112305,-75.24109649658203,40.78839874267578,-111.97799682617188
PHX,ATL,33.43429946899414,-112.01200103759766,33.6367,-84.428101
PHX,DTW,33.43429946899414,-112.01200103759766,42.212398529052734,-83.35340118408203
PHX,MSP,33.43429946899414,-112.01200103759766,44.882,-93.221802
PHX,SLC,33.43429946899414,-112.01200103759766,40.78839874267578,-111.97799682617188
PIT,ATL,40.49150085,-80.23290253,33.6367,-84.428101
PIT,JFK,40.49150085,-80.23290253,40.63980103,-73.77890015
RDU,ATL,35.877601623535156,-78.7874984741211,33.6367,-84.428101
RDU,LAS,35.877601623535156,-78.7874984741211,36.08010101,-115.1520004
RDU,LAX,35.877601623535156,-78.7874984741211,33.94250107,-118.4079971
RIC,ATL,37.50519943237305,-77.3197021484375,33.6367,-84.428101
RSW,ATL,26.53619956970215,-81.75520324707031,33.6367,-84.428101
RSW,MSP,26.53619956970215,-81.75520324707031,44.882,-93.221802
SAN,ATL,32.7336006165,-117.190002441,33.6367,-84.428101
SAN,JFK,32.7336006165,-117.190002441,40.63980103,-73.77890015
SAN,SEA,32.7336006165,-117.190002441,47.449001,-122.308998
SAN,SLC,32.7336006165,-117.190002441,40.78839874267578,-111.97799682617188
SAT,ATL,29.533700942993164,-98.46980285644531,33.6367,-84.428101
SAT,JFK,29.533700942993164,-98.46980285644531,40.63980103,-73.77890015
SAT,LAX,29.533700942993164,-98.46980285644531,33.94250107,-118.4079971
SEA,ATL,47.449001,-122.308998,33.6367,-84.428101
SEA,AUS,47.449001,-122.308998,30.194499969482422,-97.6698989868164
SEA,BNA,47.449001,-122.308998,36.1245002746582,-86.6781997680664
SEA,SAN,47.449001,-122.308998,32.7336006165,-117.190002441
SFO,ATL,37.61899948120117,-122.375,33.6367,-84.428101
SFO,CVG,37.61899948120117,-122.375,39.0488014221,-84.6678009033
SFO,DTW,37.61899948120117,-122.375,42.212398529052734,-83.35340118408203
SFO,JFK,37.61899948120117,-122.375,40.63980103,-73.77890015
SFO,MSP,37.61899948120117,-122.375,44.882,-93.221802
SFO,SLC,37.61899948120117,-122.375,40.78839874267578,-111.97799682617188
SJC,SLC,37.362598,-121.929001,40.78839874267578,-111.97799682617188
SJU,JFK,18.4393997192,-66.0018005371,40.63980103,-73.77890015
SLC,BWI,40.78839874267578,-111.97799682617188,39.1754,-76.668297
SLC,CLT,40.78839874267578,-111.97799682617188,35.2140007019043,-80.94309997558594
SLC,EWR,40.78839874267578,-111.97799682617188,40.692501068115234,-74.168701171875
SLC,LAS,40.78839874267578,-111.97799682617188,36.08010101,-115.1520004
SLC,LAX,40.78839874267578,-111.97799682617188,33.94250107,-118.4079971
SLC,MIA,40.78839874267578,-111.97799682617188,25.79319953918457,-80.29060363769531
SLC,OAK,40.78839874267578,-111.97799682617188,37.721298,-122.221001
SLC,ORD,40.78839874267578,-111.97799682617188,41.9786,-87.9048
SLC,PHL,40.78839874267578,-111.97799682617188,39.87189865112305,-75.24109649658203
SLC,PHX,40.78839874267578,-111.97799682617188,33.43429946899414,-112.01200103759766
SLC,SAN,40.78839874267578,-111.97799682617188,32.7336006165,-117.190002441
SLC,SFO,40.78839874267578,-111.97799682617188,37.61899948120117,-122.375
SLC,SJC,40.78839874267578,-111.97799682617188,37.362598,-121.929001
SLC,SMF,40.78839874267578,-111.97799682617188,38.69540023803711,-121.59100341796875
SMF,LAX,38.69540023803711,-121.59100341796875,33.94250107,-118.4079971
SMF,SLC,38.69540023803711,-121.59100341796875,40.78839874267578,-111.97799682617188
STL,ATL,38.748697,-90.370003,33.6367,-84.428101
STL,DTW,38.748697,-90.370003,42.212398529052734,-83.35340118408203
STL,MSP,38.748697,-90.370003,44.882,-93.221802
STL,SLC,38.748697,-90.370003,40.78839874267578,-111.97799682617188
STT,JFK,18.337299346923828,-64.97339630126953,40.63980103,-73.77890015
TPA,ATL,27.975500106811523,-82.533203125,33.6367,-84.428101
TPA,BOS,27.975500106811523,-82.533203125,42.36429977,-71.00520325
TPA,DTW,27.975500106811523,-82.533203125,42.212398529052734,-83.35340118408203
TPA,LAX,27.975500106811523,-82.533203125,33.94250107,-118.4079971
TPA,LGA,27.975500106811523,-82.533203125,40.77719879,-73.87259674
TPA,MSP,27.975500106811523,-82.533203125,44.882,-93.221802
